ts_event,SPY,AAPL,MSFT,AMZN,GOOG,NVDA,TSLA,META
2019-09-27 00:00:00+00:00,0.9211851387223783,0.2415347544216217,0.9508945098596536,0.04997538087238603,0.049784817755245195,0.024844008393027202,0.06663365140376348,0.9954077103922799
2019-09-30 00:00:00+00:00,0.92029367021014,0.2413541780376714,0.9515308689566914,0.049964309357280606,0.04975323273568908,0.02479466081948182,0.06666667514377278,0.9941290742056956
2019-10-01 00:00:00+00:00,0.922242667375522,0.2413541780376714,0.9515308689566914,0.049964309357280606,0.04975323273568908,0.02479466081948182,0.06666667514377278,0.9941290742056956
2019-10-02 00:00:00+00:00,0.9239354861029629,0.2413541780376714,0.9515308689566914,0.049964309357280606,0.04975323273568908,0.02479466081948182,0.06666667514377278,0.9941290742056956
2019-10-03 00:00:00+00:00,0.9223982113118803,0.2413541780376714,0.9515308689566914,0.049964309357280606,0.04975323273568908,0.02479466081948182,0.06666667514377278,0.9941290742056956
2019-10-04 00:00:00+00:00,0.9223692848439304,0.2413541780376714,0.9515308689566914,0.049964309357280606,0.04975323273568908,0.02479466081948182,0.06666667514377278,0.9941290742056956
2019-10-07 00:00:00+00:00,0.9229036230008767,0.2413541780376714,0.9515308689566914,0.049964309357280606,0.04975323273568908,0.02479466081948182,0.06666667514377278,0.9941290742056956
2019-10-08 00:00:00+00:00,0.9221093218891809,0.24205503210075927,0.9523293570758468,0.04998974124488528,0.049816377047920815,0.024888510898747107,0.06666389805991275,0.9960264882213987
2019-10-09 00:00:00+00:00,0.9218604478786986,0.24161320794604693,0.9528283321637551,0.05001394124925211,0.04972751174827535,0.024877276452705807,0.06674309958201334,0.9962499873404785
2019-10-10 00:00:00+00:00,0.9188285778923019,0.24095397230462146,0.9494876216277613,0.04983487450462352,0.04964068578065241,0.024746129940971435,0.06630634402684987,0.9926657040472913
2019-10-11 00:00:00+00:00,0.9219041280762542,0.24150199845743756,0.9523555300355536,0.049997113197307194,0.04985954547377878,0.024853223652783765,0.06652444288458995,0.9955459945802645
2019-10-14 00:00:00+00:00,0.9223705513655645,0.24164513498757617,0.9530370053666298,0.05003774955046338,0.049820985292162626,0.02486128248981095,0.06671860431898992,0.9961945939578074
2019-10-15 00:00:00+00:00,0.921910119192212,0.2414809460050808,0.9524009882038258,0.049978225829256574,0.04972377868705924,0.024841854955595422,0.0666640901621852,0.9960364008717459
2019-10-16 00:00:00+00:00,0.921970681703418,0.24140822799249034,0.952563470437291,0.049767323350543756,0.04969391744497612,0.024840184369562954,0.06668207812620809,0.9927901434526942
2019-10-17 00:00:00+00:00,0.9225883575659707,0.24158352749161605,0.9535149235455211,0.04996477967731476,0.049793963740817716,0.02486959630561467,0.06668449365182955,0.997032480384939
2019-10-18 00:00:00+00:00,0.9212899796944122,0.2416246938307866,0.9524794035250264,0.049994310779366335,0.04983458938403857,0.024855094888681054,0.06655788234134677,0.9960338136811839
2019-10-21 00:00:00+00:00,0.9222502614688333,0.24165518260233657,0.9526913168479645,0.050074593381940556,0.049867004676167434,0.024868395336061118,0.06657475733285956,0.996457151175128
2019-10-22 00:00:00+00:00,0.9241339325812995,0.24281895557629304,0.959362332185898,0.05012632857921512,0.049882395064006796,0.025543247319898082,0.06702859493802302,0.9991535878012465
2019-10-23 00:00:00+00:00,0.9219735821098749,0.24176443646128024,0.9549117989205839,0.049975893637054604,0.049725809099133385,0.024896418709132943,0.05968736843709503,0.9969979766948703
